applicant_id,business_type,years_in_operation,promoter_credit_score,promoter_exp_years,prior_default,annual_revenue,gst_turnover,ebitda_margin,net_margin,total_debt,existing_emi,loan_amount_requested,loan_tenure_months,loan_purpose,proposed_emi,dscr,collateral_type,collateral_value,default_probability_true,default_flag
APP_00173,Services,7,869,8,0,4164253,3834637,0.1993,0.1112,2766128,36267,1281294,48,Expansion,41322,0.89,Receivables,2016005,0.1192,0
APP_00174,Retail/Trading,7,744,8,0,30484353,30543550,0.0263,0.0003,2532625,33403,3844401,36,Working Capital,146058,0.37,Machinery,3813326,0.2689,1
APP_00175,Services,12,844,16,0,726881,720296,0.3018,0.19,1119254,14653,164402,60,Expansion,4587,0.95,Inventory,278998,0.1192,1
APP_00176,Manufacturing,6,745,15,0,6953465,6676174,0.1822,0.0502,2740013,42208,2472159,24,Expansion,135995,0.59,Inventory,1342943,0.2689,0
APP_00177,Services,3,583,9,0,11695997,10827699,0.2039,0.1306,7088034,158133,3702994,24,Equipment Purchase,202210,0.55,Receivables,6746857,0.8176,1
APP_00178,Retail/Trading,10,835,21,0,11402670,9793455,0.0434,0.0696,1304522,21604,1495287,48,Inventory Restocking,47650,0.6,Real Estate,2474833,0.1192,0
APP_00179,Logistics,5,647,18,0,15754277,17776633,0.0521,0.0594,3266772,53749,2631988,60,Debt Consolidation,72637,0.54,Real Estate,2001791,0.5,0
APP_00180,Manufacturing,7,615,18,0,6201408,6074328,0.0863,0.0949,2728960,52898,973788,48,Working Capital,32189,0.52,Real Estate,1294171,0.5,0
APP_00181,Retail/Trading,1,776,15,0,7241609,7452938,0.0609,-0.0037,1859023,32986,2185716,48,Debt Consolidation,67541,0.37,Machinery,4049486,0.8176,0
APP_00182,Manufacturing,5,574,17,0,3627986,3695543,0.1221,0.095,1354475,17395,1410790,36,Working Capital,53313,0.52,Machinery,1980489,0.8176,1
APP_00183,Logistics,4,657,6,0,880672,907264,0.0386,0.0312,136274,2239,130363,48,Inventory Restocking,4422,0.43,Machinery,236044,0.5,0
APP_00184,Logistics,1,803,15,0,7996780,8652005,0.1106,0.0087,2010618,28793,2046417,48,Equipment Purchase,66426,0.77,Real Estate,1277727,0.2689,0
APP_00185,Retail/Trading,6,793,20,0,3324497,3496547,0.0324,0.0736,139146,2326,1316485,48,Debt Consolidation,40749,0.21,None,0,0.1824,0
APP_00186,Services,6,581,8,0,2207131,2007520,0.1839,0.1339,916496,13962,232086,36,Working Capital,9301,1.45,Inventory,433516,0.3775,0
APP_00187,Tech/Startup,8,866,11,0,8427353,8608406,0.1242,-0.0522,3078118,76107,2365379,12,Expansion,231833,0.28,None,0,0.5744,0
APP_00188,Services,13,665,15,0,9376861,8418594,0.2214,0.1735,6054588,75019,1558395,36,Inventory Restocking,60859,1.27,Inventory,2401696,0.1192,1
APP_00189,Services,11,777,25,0,2310892,2393008,0.1462,0.171,1539211,27039,917618,36,Equipment Purchase,35817,0.45,None,0,0.3775,0
APP_00190,Retail/Trading,4,766,18,0,7275408,7077326,0.0325,-0.0467,1336726,18586,640744,60,Expansion,18586,0.53,Real Estate,440300,0.6225,1
APP_00191,Manufacturing,7,734,9,0,4889138,3988399,0.2578,0.0811,3326312,48901,1016646,36,Equipment Purchase,39161,1.19,Real Estate,593416,0.1192,0
APP_00192,Logistics,9,740,16,0,6769024,7402565,0.1584,0.0823,1046149,14067,942523,36,Working Capital,38613,1.7,Receivables,1871976,0.0474,1
APP_00193,Logistics,4,721,10,0,24258587,22072077,0.0738,0.0422,1223741,32482,1481928,60,Expansion,45737,1.91,Receivables,1331828,0.0474,1
APP_00194,Services,1,692,13,0,9166226,10706864,0.2482,0.1289,1187096,14674,3549703,12,Equipment Purchase,334758,0.54,Receivables,5118013,0.7311,1
APP_00195,Retail/Trading,5,552,11,0,8371540,7636710,0.1394,0.0699,6605301,87109,2083342,24,Inventory Restocking,114501,0.48,Real Estate,2810191,0.8176,1
APP_00196,Retail/Trading,13,645,27,0,1863091,2233192,0.0735,0.045,818602,10768,550125,36,Debt Consolidation,23225,0.34,Receivables,514303,0.5,1
APP_00197,Services,1,797,14,0,2206198,2173503,0.2927,0.1584,505427,8651,589267,36,Debt Consolidation,24922,1.6,Inventory,331372,0.0474,0
APP_00198,Logistics,3,623,12,0,9605682,7786009,0.0912,-0.0245,2163671,29150,979450,36,Expansion,39709,1.06,Receivables,792283,0.6225,1
APP_00199,Logistics,3,698,4,0,801956,666030,0.1247,0.0739,418227,6574,100000,48,Inventory Restocking,3159,0.86,Inventory,128629,0.5,0
APP_00200,Tech/Startup,3,852,13,0,3514228,2926772,0.0528,-0.0449,275411,4577,946226,36,Inventory Restocking,38865,0.36,None,0,0.5744,1
APP_00201,Services,10,731,18,0,2156714,1773866,0.2723,0.1635,2213499,30043,696474,24,Equipment Purchase,38543,0.71,Real Estate,932347,0.2689,0
APP_00202,Manufacturing,4,633,16,0,4544157,4122076,0.1562,0.05,3532180,53409,1199087,36,Expansion,49821,0.57,Real Estate,1364782,0.5,0
APP_00203,Manufacturing,10,769,15,0,4160826,3868883,0.2103,0.0787,4567171,115031,1038670,12,Inventory Restocking,101795,0.34,Real Estate,817807,0.2689,0
APP_00204,Logistics,6,604,19,0,6303999,5323817,0.0931,0.0007,2575034,50395,1961090,36,Equipment Purchase,80119,0.37,Inventory,3089113,0.5,1
APP_00205,Services,1,534,3,1,9418370,9185289,0.2702,0.2237,2416951,36698,1273956,24,Inventory Restocking,68790,2.01,Machinery,1422651,0.8176,0
APP_00206,Manufacturing,4,703,12,0,17191545,16265614,0.1382,0.0654,5741744,72330,5261921,48,Expansion,175464,0.8,Machinery,7496520,0.2689,0
APP_00207,Manufacturing,12,552,20,0,18814885,19840853,0.1494,0.0777,16357535,202484,3648717,36,Inventory Restocking,143707,0.68,Machinery,4565319,0.8176,1
APP_00208,Services,7,708,12,0,4054981,3561675,0.2316,0.2123,1465325,19212,1159390,12,Inventory Restocking,108542,0.61,Real Estate,917300,0.2689,0
APP_00209,Manufacturing,5,691,17,1,2652220,3091412,0.1522,0.0409,1209778,25095,387624,36,Inventory Restocking,16034,0.82,Machinery,401615,0.8808,0
APP_00210,Manufacturing,13,819,22,0,2094197,2107592,0.0911,0.1142,446122,7597,205467,36,Debt Consolidation,7782,1.03,Inventory,289167,0.0474,0
APP_00211,Services,2,654,7,0,3660549,3841721,0.2642,0.1395,1576873,27760,220385,36,Working Capital,8396,2.23,Receivables,148067,0.0474,0
APP_00212,Services,4,621,11,0,1647224,1343818,0.2283,0.1709,857058,15021,545586,36,Expansion,21523,0.86,Machinery,590826,0.5,1
APP_00213,Services,11,656,18,0,9469460,9693275,0.2105,0.1455,3074979,80099,1126290,60,Debt Consolidation,35278,1.44,Receivables,1685602,0.1192,0
APP_00214,Retail/Trading,9,727,23,0,18405440,17434370,0.1164,0.0077,11411635,257397,3261674,36,Working Capital,131098,0.46,Machinery,3100949,0.2689,0
APP_00215,Services,2,843,7,0,864973,1011731,0.3136,0.1009,395868,9130,276012,36,Inventory Restocking,10724,1.14,Receivables,505787,0.0474,1
APP_00216,Retail/Trading,8,815,14,0,5451396,6292313,0.0819,0.0323,1754581,26734,1131511,48,Inventory Restocking,39963,0.56,Inventory,639461,0.1192,1
APP_00217,Retail/Trading,4,565,7,0,34870239,36790176,-0.0262,0.0077,5191247,93089,4398605,36,Debt Consolidation,178743,-0.28,Real Estate,7120066,0.8176,1
APP_00218,Services,0,775,1,0,910792,1008374,0.2798,0.1284,1462805,28365,107625,12,Equipment Purchase,10244,0.55,Machinery,154859,0.5,1
APP_00219,Services,5,736,8,0,31727043,33562048,0.2368,0.1378,28563799,498430,6116255,24,Expansion,337894,0.75,Inventory,11385870,0.2689,1
APP_00220,Tech/Startup,19,764,26,0,1920765,1549648,0.1487,-0.0397,568337,11022,475988,60,Working Capital,13743,0.96,None,0,0.7858,0
APP_00221,Services,12,854,23,0,2600930,2812257,0.2275,0.1285,1102607,15238,487214,60,Inventory Restocking,14771,1.64,Machinery,290949,0.018,0
APP_00222,Services,6,757,18,0,11308635,9847969,0.2933,0.1543,15294801,347466,4145738,24,Expansion,218723,0.49,Receivables,4099027,0.2689,0
APP_00223,Manufacturing,1,710,8,0,9910385,10634124,0.2004,0.0985,11703892,302469,508818,36,Inventory Restocking,19604,0.51,Inventory,256722,0.5,0
APP_00224,Retail/Trading,1,603,14,0,4749318,3819414,-0.0834,0.0622,367111,5460,905714,24,Inventory Restocking,48883,-0.61,Receivables,1773333,0.7311,1
APP_00225,Retail/Trading,6,773,7,0,2156241,1993148,0.0862,0.0374,900427,19130,668417,36,Inventory Restocking,26319,0.34,Machinery,818079,0.2689,0
APP_00226,Retail/Trading,8,586,22,0,1211416,1219618,-0.0203,0.0154,28937,432,438304,24,Expansion,23972,-0.08,Inventory,860244,0.8176,1
APP_00227,Construction,10,523,16,0,4916110,4588049,0.1429,0.0215,1503528,38740,862485,12,Debt Consolidation,83900,0.48,Inventory,526791,0.8581,1
APP_00228,Retail/Trading,9,876,21,0,4177575,4501733,0.1464,0.0524,2211211,46201,1193767,48,Expansion,42189,0.58,Inventory,1347251,0.1192,0
APP_00229,Logistics,9,759,9,0,2082905,2101825,0.0999,0.1044,444298,10240,527229,36,Expansion,21922,0.54,Receivables,503507,0.2689,0
APP_00230,Services,7,707,8,0,3966338,4695616,0.2685,0.1912,4341095,86904,478087,24,Equipment Purchase,25518,0.79,None,0,0.3775,1
APP_00231,Tech/Startup,13,613,26,0,7283126,6868897,0.0592,-0.0357,1204921,23267,2099947,48,Equipment Purchase,72386,0.38,Receivables,2078633,0.8581,0
APP_00232,Services,4,482,11,0,19459425,21186327,0.3171,0.1855,10522474,176051,2672705,48,Debt Consolidation,89490,1.94,Machinery,3412310,0.3775,0
APP_00233,Services,6,661,16,0,6811176,7726166,0.3004,0.1873,6998955,114799,2209325,36,Equipment Purchase,93473,0.82,Real Estate,3391705,0.5,0
APP_00234,Retail/Trading,1,703,10,0,4365581,3935340,0.1564,-0.0392,431461,6513,1541335,60,Debt Consolidation,46550,1.07,Inventory,1507516,0.6225,0
APP_00235,Manufacturing,4,741,18,0,2006434,2210393,0.1287,0.0277,1181519,22756,436294,36,Inventory Restocking,16810,0.54,Real Estate,282441,0.2689,0
APP_00236,Services,11,656,23,0,2205885,2111750,0.1636,0.1344,1216809,19773,152081,24,Inventory Restocking,7917,1.09,None,0,0.3775,0
APP_00237,Retail/Trading,9,681,21,0,6988205,5950392,0.0586,0.0708,2335603,27962,2152880,12,Expansion,206790,0.15,Real Estate,2138367,0.5,0
APP_00238,Manufacturing,0,665,3,1,7458752,5977882,0.0904,0.0854,718458,15581,1592632,36,Inventory Restocking,63073,0.71,Inventory,1747964,0.9526,1
APP_00239,Services,20,804,33,0,4127988,4530479,0.3299,0.1454,6165251,142286,342960,12,Equipment Purchase,32298,0.65,Receivables,249108,0.1192,0
APP_00240,Manufacturing,7,741,9,0,15967916,13963904,0.2476,0.0237,8520901,111467,2649044,36,Working Capital,110640,1.48,Machinery,1754351,0.0474,0
APP_00241,Logistics,7,710,20,0,5783990,4745633,0.0775,0.0963,1144640,20550,877572,12,Expansion,83554,0.36,None,0,0.3775,1
APP_00242,Construction,4,792,5,0,3006639,3003282,0.1061,0.0528,771217,10061,914697,36,Debt Consolidation,34949,0.59,Real Estate,1351561,0.1545,1
APP_00243,Logistics,4,729,14,0,2455766,2305176,0.2036,0.0699,1234352,21891,487281,24,Inventory Restocking,25815,0.87,Machinery,872815,0.2689,1
APP_00244,Retail/Trading,7,809,12,0,2265772,2439608,-0.0022,0.0485,14425,389,578829,36,Expansion,23826,-0.02,Real Estate,314517,0.1192,0
APP_00245,Manufacturing,9,790,12,0,9588091,8082240,0.1147,0.0652,676694,12532,2161007,36,Expansion,88639,0.91,Inventory,2988970,0.1192,0
APP_00246,Logistics,8,581,10,0,2557111,2181372,0.1153,0.0326,1520925,23296,776057,36,Expansion,30336,0.46,Machinery,764046,0.8176,1
APP_00247,Retail/Trading,4,534,6,0,6132304,5897087,0.1045,0.0039,3428164,59638,1847772,36,Inventory Restocking,72957,0.4,Receivables,1261472,0.8176,1
APP_00248,Construction,3,805,12,0,1947022,1962916,0.1552,0.0827,216811,3734,403182,60,Debt Consolidation,10852,1.73,Real Estate,210559,0.0241,0
APP_00249,Construction,3,662,5,0,4410807,4982789,0.1367,0.0621,2874599,34254,429002,48,Expansion,15272,1.01,Real Estate,766164,0.3318,0
APP_00250,Logistics,12,601,23,0,5048253,5221156,0.1245,0.0539,564168,9082,973084,36,Expansion,38353,1.1,Receivables,636039,0.2689,0
APP_00251,Retail/Trading,11,513,18,0,91969702,106780408,0.0748,0.0255,34023449,489876,9753140,36,Expansion,413775,0.63,Receivables,14254936,0.8176,1
APP_00252,Retail/Trading,8,582,16,0,1122958,996184,0.0739,0.0356,321305,4550,433130,36,Inventory Restocking,18125,0.31,Machinery,271272,0.8176,1
APP_00253,Logistics,12,782,20,0,14223378,14770804,0.0984,0.0456,3057432,84909,5441159,12,Equipment Purchase,516960,0.19,Inventory,9573793,0.1192,0
APP_00254,Retail/Trading,5,617,9,0,2143009,2276079,0.1296,0.0902,1076463,17218,449688,12,Debt Consolidation,43532,0.38,Machinery,511107,0.5,0
APP_00255,Manufacturing,11,677,11,0,27226160,29685281,0.2731,0.084,24432903,297140,1624578,36,Expansion,65220,1.71,Inventory,1325476,0.1192,0
APP_00256,Services,9,547,18,0,2332303,2788175,0.1984,0.1427,1849770,25677,422439,36,Expansion,18022,0.88,Real Estate,651979,0.8176,0
APP_00257,Logistics,11,539,15,1,18689722,18450746,0.1273,0.0825,7409442,141562,6789656,12,Expansion,655377,0.25,Inventory,12684364,0.9707,1
APP_00258,Services,2,664,2,0,7032766,6665148,0.2141,0.1463,7154264,133726,1060593,24,Inventory Restocking,57550,0.66,Machinery,851657,0.5,1
APP_00259,Services,0,792,8,0,1090725,1244389,0.1995,0.2,162940,3221,291979,24,Equipment Purchase,16017,0.94,Machinery,314077,0.2689,0
APP_00260,Manufacturing,7,757,19,0,6841190,5956736,0.1771,0.0694,2900521,43781,782481,60,Expansion,21728,1.54,Inventory,1468254,0.0474,0
APP_00261,Services,5,627,14,0,10006113,8153093,0.2532,0.1095,9060316,222770,3390145,24,Expansion,180351,0.52,Machinery,3792700,0.5,1
APP_00262,Construction,0,836,12,0,10909831,10663657,0.1627,0.0716,6631731,132847,3951148,24,Inventory Restocking,218222,0.42,Machinery,6307388,0.3318,1
APP_00263,Manufacturing,13,571,27,0,4055876,3645755,0.0614,0.0581,356928,5957,1075991,36,Debt Consolidation,41099,0.44,Real Estate,1002701,0.8176,1
APP_00264,Services,11,845,18,0,121272992,116253522,0.2351,0.1413,25937808,420451,32539589,36,Debt Consolidation,1278504,1.4,Receivables,60385131,0.018,0
APP_00265,Logistics,8,753,14,0,55689583,66517493,0.0947,0.0538,3244361,49794,10163126,36,Equipment Purchase,415424,0.94,Receivables,8048976,0.2689,0
APP_00266,Services,3,632,4,0,8086923,7596817,0.3197,0.1644,7165945,96489,2405713,36,Debt Consolidation,102859,1.08,Receivables,4771555,0.2689,0
APP_00267,Services,1,799,2,0,1110856,1203263,0.3089,0.1609,795134,18139,241568,36,Expansion,10244,1.01,Inventory,209156,0.1192,0
APP_00268,Services,0,535,13,0,1622786,1460768,0.234,0.1447,1375997,29401,504557,48,Inventory Restocking,17657,0.67,Real Estate,543967,0.9241,1
APP_00269,Retail/Trading,4,707,7,0,3902938,3596046,0.1201,0.0462,1393699,17897,1518161,24,Expansion,82240,0.39,Machinery,2830583,0.2689,0
APP_00270,Retail/Trading,10,688,18,0,4803158,4309691,0.1467,0.0302,1878959,24757,1622658,36,Expansion,67830,0.63,Inventory,1496787,0.5,0
APP_00271,Tech/Startup,5,658,18,0,1999997,2057725,0.0302,-0.0558,310649,4118,462131,60,Equipment Purchase,13615,0.28,None,0,0.9089,1
APP_00272,Tech/Startup,8,790,16,0,2806699,2499206,0.0254,-0.054,279064,6064,1101940,24,Debt Consolidation,59460,0.09,None,0,0.5744,1
APP_00273,Logistics,9,596,22,0,500000,543672,0.0613,0.0472,124269,3203,131239,24,Debt Consolidation,6927,0.25,Real Estate,212178,0.8176,1
APP_00274,Logistics,9,802,16,0,500000,536054,0.1274,0.0464,165583,2708,100000,24,Debt Consolidation,5642,0.64,Real Estate,54671,0.1192,0
APP_00275,Services,1,798,11,0,5479422,5306863,0.2362,0.1385,6177538,79441,1674668,12,Expansion,161311,0.45,Machinery,2490357,0.2689,0
APP_00276,Services,3,695,17,0,36428731,29515680,0.3067,0.1585,14931040,314995,12277274,24,Inventory Restocking,675784,0.94,Receivables,11774493,0.5,1
APP_00277,Tech/Startup,8,886,12,0,837929,677935,0.024,-0.046,54461,685,100000,12,Inventory Restocking,9404,0.17,None,0,0.5744,1
APP_00278,Services,15,812,28,0,4172189,4226939,0.3259,0.1362,1032604,24129,1200553,24,Expansion,64615,1.28,Inventory,734746,0.018,1
APP_00279,Services,13,671,19,0,5271423,5986647,0.2308,0.169,1380552,27441,1962660,36,Working Capital,83611,0.91,Real Estate,2068410,0.5,1
APP_00280,Tech/Startup,7,687,18,0,8429945,8763344,0.0572,-0.0854,457635,9094,1163324,12,Expansion,112984,0.33,None,0,0.9089,1
APP_00281,Logistics,13,662,21,0,2921330,2846135,0.0418,0.0704,357118,8256,744217,48,Debt Consolidation,26232,0.29,Machinery,1098538,0.5,0
APP_00282,Retail/Trading,7,659,9,0,1439478,1659498,0.1235,0.0124,770549,9892,210316,48,Expansion,6901,0.88,Inventory,349400,0.5,0
APP_00283,Retail/Trading,1,611,4,0,11698049,10280224,0.0223,0.0561,578303,10363,3755572,36,Working Capital,143125,0.14,Inventory,3522230,0.7311,0
APP_00284,Manufacturing,9,665,10,0,516618,487568,0.1437,0.0198,47989,1062,130823,60,Expansion,3719,1.29,Machinery,190940,0.1192,0
APP_00285,Services,13,575,21,0,8521877,8744500,0.2686,0.1587,10047509,233295,1702898,36,Debt Consolidation,67533,0.63,Real Estate,1665430,0.8176,1
APP_00286,Manufacturing,18,677,24,1,2053994,1882830,0.2194,0.1052,739537,13158,123539,48,Equipment Purchase,3995,2.19,Inventory,102521,0.2689,0
APP_00287,Retail/Trading,4,645,9,0,7221812,8659566,0.1248,0.0037,4032698,109495,2749196,24,Inventory Restocking,149282,0.29,Inventory,1765634,0.5,1
APP_00288,Services,2,630,6,0,21695420,21281652,0.1824,0.1654,2138193,51139,4864302,48,Working Capital,154656,1.6,Machinery,9584696,0.1192,0
APP_00289,Retail/Trading,11,735,22,0,2365244,1941129,0.0809,0.0494,424509,11734,783932,60,Equipment Purchase,24580,0.44,None,0,0.3775,0
APP_00290,Services,8,529,14,0,3464876,3015943,0.2563,0.1933,3478043,93569,648497,24,Inventory Restocking,36448,0.57,None,0,0.8808,1
APP_00291,Manufacturing,8,715,10,0,3253647,3295919,0.1284,0.0813,2211251,26363,1129621,36,Equipment Purchase,44152,0.49,Real Estate,1064148,0.2689,1
APP_00292,Manufacturing,13,773,17,1,82984888,84646451,0.1183,0.0538,45643163,793150,8797529,48,Expansion,299914,0.75,Machinery,7117787,0.7311,1
APP_00293,Tech/Startup,10,744,11,0,4622409,5517574,0.1662,-0.0534,2284587,32182,605641,36,Expansion,24397,1.13,None,0,0.5744,1
APP_00294,Retail/Trading,9,750,13,0,4374801,4549734,0.2033,-0.0103,3958733,55460,729222,36,Inventory Restocking,28460,0.88,Real Estate,875716,0.6225,1
APP_00295,Manufacturing,4,821,10,1,4858371,5182185,0.1549,0.0848,2600536,33229,393568,12,Inventory Restocking,38498,0.87,Machinery,751240,0.5,1
APP_00296,Services,10,546,24,0,27329316,24199811,0.3123,0.1235,42456194,1036027,5611920,24,Expansion,296433,0.53,Inventory,4266632,0.8176,1
APP_00297,Tech/Startup,2,636,12,1,2506612,2112437,0.0702,-0.0924,835164,13639,551638,12,Expansion,53209,0.22,None,0,0.9866,1
APP_00298,Retail/Trading,7,688,16,0,13964057,14533846,0.1533,-0.0217,12555926,244076,1259278,36,Inventory Restocking,49684,0.61,Machinery,2207545,0.8176,1
APP_00299,Services,6,838,16,1,2167744,2484130,0.2561,0.2249,597884,9592,432431,36,Inventory Restocking,18122,1.67,Real Estate,495049,0.1192,0
APP_00300,Manufacturing,1,594,7,0,1994581,2064289,0.2069,0.1169,979582,18859,237462,60,Inventory Restocking,7069,1.33,Inventory,251658,0.6225,1
APP_00301,Manufacturing,8,864,16,0,8410456,8217968,0.2357,0.0852,3088411,68913,2996848,36,Debt Consolidation,125690,0.85,Machinery,3028786,0.1192,1
APP_00302,Services,4,746,6,0,23140000,23863880,0.2583,0.1499,23727757,347426,5281767,24,Debt Consolidation,282074,0.79,Receivables,3586085,0.2689,0
APP_00303,Services,8,744,15,0,3402447,3359945,0.2461,0.1316,3477394,91886,1303777,12,Expansion,121759,0.33,Receivables,790515,0.2689,1
APP_00304,Services,3,701,7,1,3373811,2890521,0.3191,0.1342,1745276,22098,571864,48,Debt Consolidation,18266,2.22,Machinery,619654,0.1192,0
APP_00305,Services,11,739,17,0,11550948,12665311,0.2359,0.1103,7679488,178506,1957750,36,Working Capital,81932,0.87,Machinery,1530004,0.2689,1
APP_00306,Construction,17,690,17,0,5321257,5391578,0.1815,0.1078,3681740,56186,896893,48,Expansion,29075,0.94,Inventory,1058655,0.5744,0
APP_00307,Services,2,602,2,0,12188472,11697631,0.1385,0.1964,6959708,96392,1753915,12,Working Capital,166502,0.53,Inventory,2494719,0.5,0
APP_00308,Retail/Trading,3,731,6,0,766478,784762,0.1169,0.0681,95391,2414,248708,36,Equipment Purchase,9955,0.6,Real Estate,467679,0.2689,0
APP_00309,Tech/Startup,2,779,6,0,1548490,1388207,0.1187,-0.032,1022784,12888,230661,36,Working Capital,9031,0.7,Receivables,401951,0.69,1
APP_00310,Retail/Trading,5,784,17,1,5005500,4861256,0.0966,0.0,332439,6261,754852,12,Equipment Purchase,73499,0.51,Inventory,1305954,0.5,1
APP_00311,Retail/Trading,8,706,17,0,9269004,9722982,0.0739,0.0153,4010383,47832,615588,48,Working Capital,19971,0.84,Inventory,723828,0.2689,0
APP_00312,Manufacturing,10,826,12,0,4611972,4106856,0.2043,0.0719,2110334,53695,1788875,36,Equipment Purchase,72982,0.62,Inventory,2504272,0.1192,0
APP_00313,Manufacturing,7,776,12,0,5931650,6522430,0.1744,0.0474,2317519,32916,2136597,36,Equipment Purchase,85534,0.73,Machinery,4263588,0.2689,0
APP_00314,Construction,9,660,11,0,11160213,11254007,0.2321,0.0678,7650958,175021,1700575,48,Expansion,54878,0.94,Machinery,2308686,0.5744,1
APP_00315,Tech/Startup,6,650,10,0,1207396,1382085,0.0323,-0.0197,168642,3047,280440,36,Inventory Restocking,10966,0.23,None,0,0.9089,1
APP_00316,Services,4,682,14,0,11157770,12707524,0.2625,0.1737,4036205,70471,2443114,12,Inventory Restocking,234155,0.8,Real Estate,4277929,0.5,0
APP_00317,Retail/Trading,3,651,15,0,19015011,18973307,0.2375,0.0644,8589902,154785,1534436,60,Expansion,42536,1.91,Inventory,2674174,0.1192,1
