applicant_id,business_type,years_in_operation,annual_revenue,monthly_cashflow,loan_amount_requested,credit_score,existing_loans,debt_to_income_ratio,collateral_value,repayment_history,default_flag
APP000357,Manufacturing,12,3067041,25130,1079533,740,0,1.638,829952,Average,0
APP000358,Trading,9,5039652,59159,1583497,663,0,1.675,1354961,Poor,0
APP000359,Services,4,1243208,8522,201088,580,1,0.46,229252,Good,1
APP000360,Trading,7,540675,6612,90353,661,1,1.2,85091,Good,0
APP000361,Trading,15,3205725,15950,1589080,763,3,1.04,2603786,Good,0
APP000362,Trading,5,4778802,55859,1343282,577,1,1.235,1352994,Good,0
APP000363,Trading,3,2614340,20592,392988,671,0,1.33,777626,Good,0
APP000364,Trading,10,4879647,23330,907204,488,1,0.681,1622244,Good,0
APP000365,Services,1,10584635,121681,2194610,571,0,1.847,4044701,Good,1
APP000366,Trading,6,11045348,69212,3361838,576,0,1.877,2001962,Average,0
APP000367,Services,16,13721534,59717,3213847,850,0,0.3,2456866,Good,0
APP000368,Services,6,15654327,82942,4414594,528,0,1.436,3328836,Poor,1
APP000369,Manufacturing,13,7786021,75207,1297149,715,1,0.213,1956031,Average,1
APP000370,Manufacturing,3,5746189,70764,1325596,815,0,0.188,686482,Good,0
APP000371,Manufacturing,6,63892405,325564,8186318,762,1,1.97,13995650,Good,0
APP000372,Manufacturing,6,11225501,89986,5117527,814,1,1.47,6758047,Average,0
APP000373,Manufacturing,10,1012122,5740,181676,836,1,0.767,245166,Good,0
APP000374,Services,8,215861,2239,86940,671,3,1.523,113544,Poor,0
APP000375,Manufacturing,17,2663828,13720,638841,731,2,1.807,832421,Good,0
APP000376,Manufacturing,5,8761723,54019,2538787,679,1,1.805,2022979,Good,0
APP000377,Services,8,14877881,86342,3221126,714,1,0.189,2978799,Good,0
APP000378,Manufacturing,6,531021,4657,201032,704,1,1.705,247556,Average,0
APP000379,Services,7,10446646,119543,4573735,835,1,1.771,6937289,Average,0
APP000380,Manufacturing,7,19185928,161655,4115536,693,0,1.232,3736621,Good,0
APP000381,Manufacturing,4,8472414,39413,1668108,562,0,1.012,2851134,Good,0
APP000382,Services,12,6830558,60529,2544902,733,2,0.411,4366771,Good,0
APP000383,Trading,5,2812471,30410,500792,733,1,0.605,456130,Good,0
APP000384,Services,4,1705242,8983,606956,575,0,1.032,813379,Good,0
APP000385,Services,2,10833157,51702,1492497,567,0,1.744,1527397,Good,1
APP000386,Services,5,8234231,47196,2865964,755,0,1.626,2252729,Good,0
APP000387,Manufacturing,5,2101337,21820,641669,606,0,1.042,1096612,Good,1
APP000388,Manufacturing,1,149545290,1360463,21768154,610,0,1.593,43258150,Average,1
APP000389,Services,6,359896,3120,129433,615,1,1.605,174550,Good,0
APP000390,Services,16,2677042,16719,745885,706,1,1.25,1395491,Average,0
APP000391,Services,2,1048327,7270,195875,764,0,0.519,286614,Good,0
APP000392,Trading,7,6223994,76030,1502183,730,2,0.861,2025822,Average,0
APP000393,Trading,6,186245,1149,55285,615,1,0.462,67459,Good,0
APP000394,Services,11,24355284,284478,3327460,805,1,0.164,2840228,Poor,0
APP000395,Manufacturing,11,16395795,147634,7919887,758,0,0.253,4960881,Poor,0
APP000396,Services,23,6004656,31189,2199054,795,5,1.793,2558607,Average,1
APP000397,Services,9,2237101,18033,315462,763,0,0.164,423338,Poor,0
APP000398,Trading,4,9955995,120181,4272564,606,0,0.86,5401266,Poor,1
APP000399,Services,5,5620042,43019,1287113,568,2,2.073,1986473,Good,0
APP000400,Services,5,14314949,162640,4848756,626,1,1.661,3821538,Poor,0
APP000401,Manufacturing,5,2856509,18006,602315,759,0,1.526,621170,Good,0
APP000402,Services,19,2963086,26443,1165566,570,1,0.672,1309339,Good,0
APP000403,Trading,11,18273566,204641,7112137,540,2,1.419,5545937,Poor,1
APP000404,Services,2,8626036,102124,2767382,472,0,1.048,5146490,Good,0
APP000405,Manufacturing,10,2769813,22754,543908,544,1,1.335,827973,Good,1
APP000406,Services,3,5846279,55524,1177917,577,0,0.928,751267,Poor,0
APP000407,Trading,11,4787798,20068,1212007,684,0,1.109,1901877,Good,0
APP000408,Manufacturing,14,7510659,47143,1186720,562,2,2.078,1568465,Good,0
APP000409,Services,6,23264635,150970,5468638,728,1,0.776,7032180,Average,1
APP000410,Manufacturing,5,2030889,10044,759028,664,0,0.511,1506426,Average,0
APP000411,Manufacturing,17,1454502,9450,628836,479,2,1.052,897538,Average,0
APP000412,Services,5,5175663,35415,1206099,658,0,1.096,2225363,Poor,0
APP000413,Services,4,1520257,18607,294072,672,0,0.263,550009,Good,0
APP000414,Trading,4,867042,8443,375478,849,0,1.631,244859,Good,0
APP000415,Trading,7,15525357,119804,7083934,688,0,0.902,3630823,Average,0
APP000416,Trading,9,2316037,28719,611453,491,0,0.885,704944,Average,0
APP000417,Manufacturing,13,224161,1220,50000,698,2,1.452,82696,Good,0
APP000418,Manufacturing,10,12818932,104266,4845359,687,1,1.619,8412967,Good,0
APP000419,Services,10,1863716,17814,770857,730,1,2.023,1295996,Good,1
APP000420,Services,15,8944151,41409,958899,900,0,0.43,1122805,Poor,0
APP000421,Services,4,17268294,175129,5836896,604,1,0.807,9484641,Poor,0
APP000422,Services,2,4431610,22153,1486129,588,0,0.42,2345356,Good,0
APP000423,Manufacturing,11,171294,913,50000,718,2,1.874,48536,Good,0
APP000424,Trading,7,183901,1010,73543,846,1,1.192,55383,Good,1
APP000425,Manufacturing,13,1347289,16042,365481,743,3,1.87,523415,Poor,0
APP000426,Trading,7,3211901,31670,1190685,629,0,1.972,1804637,Poor,1
APP000427,Trading,5,20769633,199981,6373097,758,0,1.145,8616146,Average,0
APP000428,Services,11,5617293,49408,1120008,851,1,0.374,918148,Good,0
APP000429,Trading,8,178995468,1182572,61323909,589,0,0.786,56111988,Good,1
APP000430,Manufacturing,7,373442,3488,147421,563,0,0.169,230379,Good,1
APP000431,Manufacturing,26,4940857,37474,2418857,707,1,1.764,4702097,Poor,0
APP000432,Services,15,1927155,10365,485727,710,1,0.184,931261,Good,0
APP000433,Trading,12,5205809,51606,654833,812,1,1.275,837850,Average,1
APP000434,Manufacturing,8,48860151,256345,24194984,619,0,0.302,44272930,Good,1
APP000435,Manufacturing,8,53721934,309200,18777033,706,2,0.214,10218025,Good,1
APP000436,Services,6,3760112,41289,1799515,817,1,0.637,3224241,Average,0
APP000437,Manufacturing,9,12973878,125426,1836203,690,1,1.199,2229565,Average,1
APP000438,Services,5,4742690,44699,1123133,620,0,0.243,1878205,Average,0
APP000439,Services,3,671062,5134,103058,713,0,1.268,52392,Average,1
APP000440,Manufacturing,7,3573797,26692,1551757,630,1,1.427,2797571,Good,0
APP000441,Manufacturing,9,1670299,16567,755204,701,3,2.092,1051598,Good,0
APP000442,Services,13,3362056,34741,1010380,657,1,1.859,869275,Average,0
APP000443,Trading,4,947034,7972,165392,643,0,1.177,168902,Good,0
APP000444,Trading,8,4455641,54554,672122,625,1,1.657,538369,Good,0
APP000445,Services,10,5687523,68994,1906831,612,2,0.891,2167320,Poor,0
APP000446,Services,10,10341648,78633,3128871,769,1,1.263,3113254,Poor,1
APP000447,Services,18,6139810,67569,2320330,704,3,1.016,3020500,Average,1
APP000448,Services,6,40232359,349776,8934919,789,0,0.74,15387508,Good,1
APP000449,Trading,4,91105102,768134,23773621,432,0,1.483,46915170,Poor,0
APP000450,Manufacturing,8,1924474,8900,208890,614,2,0.764,183235,Poor,0
APP000451,Services,6,14847923,132885,5108535,587,0,0.823,3370419,Average,0
APP000452,Trading,6,82653619,964690,22255099,636,1,0.848,24335970,Good,0
APP000453,Trading,5,15294045,163153,7156173,556,1,1.804,5119035,Good,0
APP000454,Services,9,10450526,112022,3727854,507,0,0.424,6528815,Average,0
APP000455,Manufacturing,5,223240,1227,57925,727,1,0.875,72503,Average,1
APP000456,Trading,12,1585189,11340,325654,614,1,1.837,465666,Good,0
APP000457,Manufacturing,11,1955593,11948,903706,727,1,0.179,656017,Good,0
APP000458,Trading,10,28806057,195860,3068018,552,1,1.951,4983729,Average,0
APP000459,Manufacturing,4,1136320,10222,262222,494,0,1.808,514052,Average,0
APP000460,Manufacturing,9,3134924,22591,1496619,692,0,0.894,1831229,Good,0
APP000461,Manufacturing,14,13143546,116177,4752879,741,1,1.391,9238104,Good,1
APP000462,Trading,12,1143700,8944,358078,612,0,1.983,197685,Average,1
APP000463,Services,11,5515068,36151,1000509,570,4,1.354,553865,Good,0
APP000464,Trading,8,4413246,21897,1912479,790,0,0.284,3710246,Good,0
APP000465,Services,7,13037284,151214,2368608,658,2,1.822,3672286,Good,1
APP000466,Trading,15,10099895,43040,2012923,580,6,0.655,1576188,Good,0
APP000467,Manufacturing,9,9130360,38168,1613704,518,1,0.639,1687631,Average,1
APP000468,Services,9,4815524,53243,786181,599,1,1.81,991869,Average,0
APP000469,Manufacturing,30,344011,4290,165581,670,4,0.786,257305,Average,0
APP000470,Services,6,4272723,43692,1456197,738,0,1.516,2567333,Poor,0
APP000471,Manufacturing,1,3587286,15403,1273970,650,0,0.951,794937,Good,1
APP000472,Services,7,11044860,66884,5320642,650,0,1.544,7900414,Good,0
APP000473,Manufacturing,7,1854760,22748,356540,572,0,0.541,433220,Good,0
APP000474,Services,9,3793790,41371,388358,806,0,0.897,542316,Average,0
APP000475,Trading,10,4014212,35686,1363039,767,1,0.755,1721242,Good,0
APP000476,Services,1,1133837,6962,343709,741,0,0.573,404215,Good,1
APP000477,Manufacturing,10,637553,2732,185566,663,1,0.747,149987,Good,0
APP000478,Trading,7,6208748,26949,774554,704,1,0.764,936051,Poor,0
APP000479,Services,6,15711657,145592,4427135,404,1,1.965,3473010,Average,0
APP000480,Trading,2,1305945,5679,280809,674,0,1.113,159195,Good,0
APP000481,Trading,17,2758927,34340,578894,876,3,1.128,614054,Poor,0
APP000482,Services,6,12026134,68487,2272369,603,0,1.056,1221247,Average,0
APP000483,Trading,11,14569235,146992,3394797,573,2,2.093,4561987,Good,1
APP000484,Trading,4,4810727,26260,1160603,643,0,1.342,706329,Good,0
APP000485,Trading,9,6632418,57486,1482413,581,0,1.437,1714159,Good,0
APP000486,Services,6,7697018,37241,3783092,569,1,0.746,7453501,Average,0
APP000487,Manufacturing,11,10542349,111290,4987505,698,3,1.146,2567678,Good,1
APP000488,Manufacturing,6,694633,6280,229092,744,2,0.55,240611,Good,0
APP000489,Services,4,60311677,294605,29698792,685,0,1.402,44842036,Average,0
APP000490,Services,7,5275924,59291,2619386,549,2,0.855,1934090,Poor,0
APP000491,Trading,7,10453075,91204,2533573,597,0,1.522,3397775,Poor,0
APP000492,Trading,9,1136508,13463,316034,700,3,0.655,280412,Good,0
APP000493,Manufacturing,13,2795066,32996,1351762,741,2,0.967,1127576,Average,0
APP000494,Manufacturing,3,5927033,70161,2035642,635,2,1.095,3750620,Poor,1
APP000495,Trading,13,246620,1187,50000,586,1,0.466,40246,Average,0
APP000496,Trading,3,871393,4509,327427,733,1,0.282,348653,Poor,0
APP000497,Trading,11,1222528,15156,222864,853,2,0.802,168127,Poor,1
APP000498,Manufacturing,11,533068,4387,125667,784,0,1.135,116346,Average,0
APP000499,Services,5,4024512,24757,768778,858,0,1.34,722389,Good,1
APP000500,Services,4,3042215,32188,602334,595,3,1.058,596406,Good,0
APP000501,Services,4,28768214,183226,2930394,761,0,1.051,4283065,Good,0
APP000502,Trading,8,657334,6722,297301,794,0,1.132,479810,Average,1
APP000503,Manufacturing,11,5160182,57505,1126964,623,0,1.073,1426741,Good,1
APP000504,Services,7,934272,9998,125706,581,2,0.372,177963,Good,0
APP000505,Services,1,251259,1620,50000,555,0,0.87,85995,Good,0
APP000506,Manufacturing,5,8289464,62282,2672583,650,0,0.488,5343404,Poor,1
APP000507,Services,5,9385613,71428,4666228,509,0,1.114,5528355,Good,1
APP000508,Services,10,8231577,67997,1300663,838,1,1.59,2477310,Good,0
APP000509,Services,10,499102,2775,69798,541,2,1.301,86239,Good,0
APP000510,Services,8,4002149,31766,1101877,708,3,0.671,1843439,Good,0
APP000511,Trading,13,9049846,76228,2944209,449,0,0.495,4003637,Poor,0
APP000512,Trading,13,15408933,132479,3355328,880,0,0.17,6127026,Poor,0
APP000513,Services,5,8808539,96886,1946764,784,0,0.91,2283660,Good,1
APP000514,Services,4,14460363,122591,3901270,498,1,0.972,6022478,Average,0
APP000515,Manufacturing,7,17343500,105619,3913703,694,0,0.549,4694380,Average,0
APP000516,Manufacturing,8,4131944,40049,1926033,641,2,1.652,3439011,Good,1
APP000517,Trading,5,7250532,78385,846730,675,0,0.834,1686307,Good,0
APP000518,Services,34,19622457,133984,3803382,781,2,1.472,3289820,Average,0
APP000519,Services,16,6807995,64976,2882648,601,1,1.366,3492352,Poor,1
APP000520,Manufacturing,5,20734019,111780,8989923,654,0,1.249,5590698,Average,1
APP000521,Trading,3,12500801,87706,1807891,475,0,1.825,1286302,Good,0
APP000522,Trading,5,1329233,15609,650666,668,1,0.18,1232182,Poor,1
APP000523,Services,13,520850,6125,196538,470,1,0.279,258530,Average,0
APP000524,Services,13,3802536,34074,794871,806,2,1.572,868534,Average,0
APP000525,Services,16,644818,6460,182106,535,4,0.972,274474,Good,1
APP000526,Trading,4,3851254,43455,842867,687,0,1.974,1129645,Good,1
APP000527,Trading,10,3556212,43224,569025,752,1,0.561,530943,Good,0
APP000528,Manufacturing,4,23928662,197388,5179866,844,1,0.498,4350682,Poor,1
APP000529,Manufacturing,18,8228451,72792,2732148,863,3,1.368,3785007,Good,1
APP000530,Services,4,14740708,112476,6344222,797,0,0.631,4963708,Good,0
APP000531,Services,3,1615518,7700,396466,654,2,0.847,280998,Good,1
APP000532,Services,3,33399824,256845,7987922,767,1,1.9,7808843,Good,1
APP000533,Services,7,13364744,143740,3838358,691,1,0.2,6878382,Good,0
APP000534,Trading,11,6889557,74917,2465236,708,1,1.159,1368770,Good,0
APP000535,Services,11,241474,2801,96745,609,1,0.786,169294,Good,0
APP000536,Services,3,19730347,90671,4552181,830,0,0.757,6516268,Good,0
APP000537,Services,6,49539034,424035,16572837,581,1,0.621,9290055,Good,0
APP000538,Manufacturing,5,3491072,17671,892821,552,1,0.406,1252679,Good,1
APP000539,Trading,3,3531318,20621,1365066,696,1,0.216,1554849,Average,0
APP000540,Manufacturing,5,1581326,18451,262294,480,0,1.977,462081,Good,0
APP000541,Services,16,328015,2724,66511,693,1,1.405,123763,Good,0
APP000542,Trading,3,1449049,15197,391857,819,0,1.577,364325,Average,0
APP000543,Manufacturing,9,42939681,201953,19570443,709,0,0.224,32805053,Good,0
APP000544,Services,16,19133227,146182,6301151,685,1,0.178,6078747,Poor,0
APP000545,Trading,16,1189872,11643,578466,598,0,1.241,545755,Good,0
APP000546,Trading,19,1633723,8623,230863,537,3,1.625,182141,Poor,1
APP000547,Manufacturing,9,87644613,603154,24897219,754,3,1.0,37787344,Good,0
APP000548,Services,10,778463,3662,208341,672,0,0.837,185950,Good,1
APP000549,Trading,5,1173676,11260,399146,722,0,0.831,477892,Good,0
APP000550,Services,3,1767693,21667,750890,436,2,0.49,1290173,Good,0
APP000551,Trading,7,456180,5044,199158,737,0,1.532,336152,Good,0
APP000552,Services,14,1664046,20448,612498,876,3,0.659,1092184,Good,0
APP000553,Trading,1,1508291,16913,537878,786,0,0.716,398888,Good,1
APP000554,Trading,5,886835,10015,425336,689,0,1.375,587107,Poor,0
APP000555,Services,10,26357592,236598,6680989,565,2,0.2,12508546,Good,1
APP000556,Trading,8,613366,5204,265656,678,0,1.556,149584,Good,1
APP000557,Manufacturing,15,3038495,22947,1423843,695,2,1.908,2408843,Good,0
APP000558,Manufacturing,13,991243,10887,294018,626,3,0.348,255606,Average,0
APP000559,Services,2,2433501,13831,953058,612,0,1.224,1433857,Good,0
APP000560,Trading,8,883603,4095,221614,875,0,0.876,349287,Good,0
APP000561,Services,4,3809706,45967,623083,561,2,0.349,1176616,Good,0
APP000562,Manufacturing,4,5506365,23116,1842438,615,0,1.396,2327366,Poor,0
APP000563,Manufacturing,3,27586349,339502,4926609,712,0,1.263,8731659,Average,1
APP000564,Manufacturing,9,1473697,15091,417114,886,1,1.371,236911,Good,0
APP000565,Trading,15,42563261,293863,19117362,649,4,1.846,21618183,Good,0
APP000566,Trading,9,1062048,10601,142746,488,1,0.695,165482,Average,0
APP000567,Trading,2,2333253,25624,261724,440,0,1.386,342182,Good,0
APP000568,Trading,7,49365792,306628,16912282,900,0,1.512,20666989,Good,0
APP000569,Services,10,279838335,2963711,65041293,479,1,0.471,126956849,Good,0
APP000570,Manufacturing,7,43862200,476771,11718886,671,1,1.968,7240037,Good,0
APP000571,Trading,9,2547925,15910,668280,516,2,0.846,599798,Good,0
APP000572,Services,5,7430494,33556,1000501,581,2,1.556,1953921,Average,1
APP000573,Trading,6,9647643,56609,978527,597,0,1.533,1142874,Average,1
APP000574,Trading,6,5817636,33967,2672443,466,1,1.108,3625800,Good,0
APP000575,Services,17,843431,3972,157822,805,0,0.345,98092,Average,1
APP000576,Services,4,4833562,49383,1307147,701,0,0.624,1210517,Good,1
APP000577,Manufacturing,1,1546000,11337,755638,609,0,0.545,422762,Good,0
APP000578,Services,16,887178,10234,382112,624,1,1.135,269869,Average,0
APP000579,Trading,8,2213105,13871,316855,774,0,0.596,459430,Average,0
APP000580,Manufacturing,3,5403492,42923,1639460,664,0,1.139,2697622,Average,0
APP000581,Trading,13,16589696,157466,6503685,884,2,0.748,11739979,Average,0
APP000582,Services,11,2479252,28459,940521,627,2,0.202,825021,Good,0
APP000583,Trading,18,3428384,29273,1386221,728,5,1.04,1385244,Good,0
APP000584,Manufacturing,8,11791092,85831,3336665,542,0,1.253,4518169,Average,0
APP000585,Trading,26,4580961,52185,780454,658,4,1.77,488196,Good,0
APP000586,Manufacturing,7,6199542,41859,1772752,767,0,0.154,3031543,Average,0
APP000587,Manufacturing,11,4078797,19694,1464919,789,0,0.591,1794435,Good,0
APP000588,Manufacturing,12,4962529,39081,1704315,858,6,2.272,3320451,Average,0
APP000589,Manufacturing,34,868161,9297,111305,762,5,0.847,75239,Good,0
APP000590,Manufacturing,6,4163051,18413,524465,785,0,1.577,367091,Average,0
APP000591,Manufacturing,5,29226422,264470,14207055,722,0,1.068,14531912,Average,0
APP000592,Trading,12,4717623,43027,758226,632,0,0.332,614271,Good,1
APP000593,Manufacturing,3,964082,11476,209962,504,0,1.322,324367,Good,0
APP000594,Manufacturing,4,31140375,204090,12675807,634,0,1.936,24340283,Poor,0
APP000595,Services,7,10321257,66988,2723478,549,1,1.835,1729018,Good,0
APP000596,Trading,18,12200116,95616,2105568,791,3,1.562,1817851,Good,1
APP000597,Services,12,11118401,79396,3189790,785,2,1.173,2733162,Good,0
APP000598,Manufacturing,8,651742,6714,213497,564,0,0.707,269776,Good,1
APP000599,Manufacturing,5,9070134,86298,2549674,771,1,0.828,3003613,Good,0
APP000600,Manufacturing,22,31826077,333887,14881187,575,2,0.858,23665541,Average,1
APP000601,Manufacturing,7,1702070,18723,364038,808,0,1.852,582077,Good,0
APP000602,Manufacturing,4,188395,2234,68676,641,1,0.551,93339,Good,0
APP000603,Manufacturing,25,7070918,54854,1024702,745,2,0.918,1420783,Good,0
APP000604,Manufacturing,3,3536613,43756,908606,800,0,0.921,1602303,Good,0
APP000605,Manufacturing,16,372129,2219,147510,741,4,1.077,161583,Poor,0
APP000606,Trading,8,8754066,88588,1662631,652,1,0.158,862098,Good,0
APP000607,Manufacturing,12,8111287,69892,2724649,761,0,0.615,2232973,Good,0
APP000608,Trading,10,398754,4375,64348,573,1,1.097,35587,Good,1
APP000609,Trading,12,62288633,507014,8787722,481,0,1.545,9580764,Average,1
APP000610,Services,26,12708651,135976,3930698,816,1,1.232,4075164,Poor,0
APP000611,Manufacturing,24,237927,2835,88034,566,2,0.931,57041,Good,1
APP000612,Services,5,11723269,120387,1703939,752,0,1.364,2781745,Average,1
APP000613,Trading,10,11758057,125036,5492311,684,0,1.365,7302527,Good,1
APP000614,Manufacturing,2,27849197,131628,5299950,652,0,0.571,4444286,Good,1
APP000615,Services,12,1436205,8437,212544,579,1,0.347,348293,Good,0
APP000616,Services,14,13006799,159799,2355265,632,3,1.776,3537364,Poor,0
APP000617,Manufacturing,1,2315120,23019,388544,653,0,1.107,305936,Average,0
APP000618,Manufacturing,7,1518041,13427,206863,683,1,0.485,408416,Good,1
APP000619,Services,12,1000308,7227,419264,583,0,0.598,321214,Poor,0
APP000620,Services,9,205143,930,61176,742,0,1.556,101402,Good,1
APP000621,Manufacturing,3,7573719,54854,1934386,736,0,1.341,3776752,Good,0
APP000622,Manufacturing,3,2235521,18609,1073611,704,0,1.896,1705166,Average,0
APP000623,Trading,7,100000,592,50000,620,2,1.083,74933,Poor,1
APP000624,Trading,6,3879829,21763,647113,747,1,0.249,1200383,Good,0
