sk_id_curr,amt_income_total,amt_credit,amt_annuity,amt_goods_price,name_contract_type,term,int_rate,grade,fico_score,dti,emp_length,home_ownership,business_type,monthly_cashflow,operating_expenses,repayment_history,target
100760,33123.98,58703.96,1076.24,84327.96,Cash loans, 60 months,6.76,A,826,0.09,5,MORTGAGE,Manufacturing,828.1,1932.23,Good,0
100761,51718.38,59702.15,1824.23,11750.77,Cash loans, 36 months,17.59,D,649,9.72,27,RENT,Trading,1292.95,3016.91,Average,0
100762,25000.0,11722.25,358.18,17154.43,Cash loans, 36 months,7.77,A,785,35.73,10,RENT,Manufacturing,625.0,1458.33,Average,0
100763,58982.1,50720.36,1549.79,47640.07,Cash loans, 36 months,10.29,B,708,15.98,9,OWN,Services,1474.56,3440.62,Good,0
100764,277503.92,446243.82,8181.14,158852.34,Cash loans, 60 months,25.65,F,544,37.52,7,OWN,Trading,6937.6,16187.73,Good,1
100765,25000.0,25289.14,463.63,7786.72,Cash loans, 60 months,6.75,A,824,33.88,2,OWN,Services,625.0,1458.33,Good,0
100766,32854.17,21210.3,648.09,14506.13,Cash loans, 36 months,7.52,A,850,27.75,21,OWN,Trading,821.36,1916.49,Poor,0
100767,29968.08,5745.38,175.55,5172.41,Cash loans, 36 months,12.54,C,664,11.59,23,RENT,Trading,749.2,1748.14,Good,0
100768,98715.46,192560.23,3530.27,46709.17,Cash loans, 60 months,16.72,D,660,16.96,4,MORTGAGE,Services,2467.89,5758.4,Good,1
100769,25000.0,12397.14,378.8,16928.54,Cash loans, 36 months,7.5,A,758,29.39,23,MORTGAGE,Services,625.0,1458.33,Average,0
100770,143243.37,231158.48,7063.18,246506.12,Cash loans, 36 months,7.49,A,758,20.38,9,OWN,Trading,3581.09,8355.86,Good,0
100771,49972.91,53694.74,984.4,22028.5,Cash loans, 60 months,25.29,F,508,17.7,20,OWN,Manufacturing,1249.32,2915.09,Good,1
100772,501552.44,621085.18,11386.56,83486.63,Cash loans, 60 months,10.73,B,717,33.07,25,RENT,Trading,12538.81,29257.23,Good,0
100773,336975.27,415836.93,12706.13,206234.09,Cash loans, 36 months,20.22,E,609,4.18,17,OWN,Manufacturing,8424.38,19656.89,Average,1
100774,90359.97,45306.59,1384.37,36942.58,Cash loans, 36 months,7.3,A,784,5.09,22,OWN,Services,2259.0,5271.0,Good,0
100775,372046.54,171784.38,3149.38,134287.86,Revolving loans, 60 months,6.62,A,850,15.67,19,OWN,Trading,9301.17,21702.71,Good,0
100776,25000.0,23839.84,728.44,30615.58,Cash loans, 36 months,12.76,C,682,7.35,20,OWN,Manufacturing,625.0,1458.33,Good,0
100777,1888616.42,996065.9,18261.21,719966.47,Cash loans, 60 months,6.04,A,850,19.82,16,OWN,Trading,47215.41,110169.29,Good,0
100778,25000.0,12398.22,378.83,16946.93,Cash loans, 36 months,10.3,B,721,8.31,7,OWN,Trading,625.0,1458.33,Good,0
100779,25000.0,19043.04,581.87,14604.94,Revolving loans, 36 months,17.23,D,653,11.63,18,OWN,Services,625.0,1458.33,Good,0
100780,624655.86,721263.23,13223.16,237890.27,Cash loans, 60 months,20.92,E,600,14.56,11,MORTGAGE,Manufacturing,15616.39,36438.26,Poor,1
100781,289795.28,296056.34,9046.17,234716.36,Cash loans, 36 months,13.97,C,669,18.35,0,OWN,Services,7244.89,16904.72,Poor,1
100782,127542.26,239225.96,7309.68,193349.37,Cash loans, 36 months,9.94,B,731,22.59,27,OWN,Trading,3188.55,7439.97,Average,0
100783,98656.55,55844.66,1023.82,8309.23,Revolving loans, 60 months,16.03,D,636,7.26,6,OWN,Services,2466.41,5754.97,Good,0
100784,190657.18,24451.98,747.14,5247.18,Revolving loans, 36 months,6.78,A,850,4.16,6,MORTGAGE,Manufacturing,4766.43,11121.67,Average,0
100785,50891.12,8227.78,150.84,1645.79,Cash loans, 60 months,13.67,C,682,14.76,20,OWN,Trading,1272.28,2968.65,Good,0
100786,31281.12,59006.66,1081.79,86077.25,Cash loans, 60 months,9.39,B,733,11.41,6,OWN,Services,782.03,1824.73,Good,0
100787,150779.32,91810.33,1683.19,22797.53,Cash loans, 60 months,9.05,B,738,22.11,28,RENT,Trading,3769.48,8795.46,Average,0
100788,25000.0,25604.43,782.36,7496.0,Cash loans, 36 months,6.46,A,829,31.09,12,MORTGAGE,Manufacturing,625.0,1458.33,Good,0
100789,25000.0,28993.83,885.92,6700.87,Cash loans, 36 months,7.42,A,757,13.56,9,MORTGAGE,Manufacturing,625.0,1458.33,Good,0
100790,25863.02,31458.93,961.25,22766.11,Cash loans, 36 months,7.4,A,774,18.9,27,MORTGAGE,Manufacturing,646.57,1508.68,Good,0
100791,231811.1,95478.52,2917.4,70726.09,Cash loans, 36 months,25.34,F,500,14.43,14,RENT,Trading,5795.28,13522.31,Good,1
100792,402666.38,172908.57,5283.32,105946.46,Cash loans, 36 months,16.19,D,637,30.55,7,OWN,Trading,10066.66,23488.87,Good,1
100793,107763.47,23862.23,729.12,10772.09,Cash loans, 36 months,16.51,D,629,14.26,6,MORTGAGE,Manufacturing,2694.09,6286.2,Average,0
100794,392661.87,359880.97,10996.36,29807.66,Revolving loans, 36 months,10.39,B,718,5.14,20,OWN,Trading,9816.54,22905.28,Good,0
100795,33992.62,16293.76,497.86,23503.75,Cash loans, 36 months,24.08,F,501,30.88,20,RENT,Manufacturing,849.82,1982.9,Average,1
100796,7115366.03,9864026.59,301400.81,14486852.87,Cash loans, 36 months,7.71,A,822,19.73,19,OWN,Services,177884.15,415063.02,Average,0
100797,25000.0,41168.18,1257.92,58636.09,Cash loans, 36 months,10.94,B,701,3.43,21,OWN,Services,625.0,1458.33,Good,0
100798,486479.19,972339.02,17826.22,1085621.63,Cash loans, 60 months,10.67,B,741,9.9,25,MORTGAGE,Services,12161.98,28377.95,Good,0
100799,167782.23,83907.97,2563.85,95141.31,Cash loans, 36 months,6.35,A,777,10.28,19,OWN,Trading,4194.55,9787.3,Average,0
100800,403986.32,206147.18,6298.94,96602.39,Cash loans, 36 months,25.58,F,542,23.55,8,OWN,Trading,10099.66,23565.87,Good,1
100801,26513.99,11720.09,358.11,14185.4,Cash loans, 36 months,6.12,A,768,21.42,4,OWN,Trading,662.85,1546.65,Good,0
100802,226357.71,200881.39,6138.04,278183.21,Cash loans, 36 months,12.51,C,696,9.2,11,OWN,Services,5658.94,13204.2,Good,0
100803,1100790.69,524414.45,16023.77,15952.67,Cash loans, 36 months,24.68,F,572,12.8,1,RENT,Services,27519.77,64212.79,Average,1
100804,263441.41,156762.48,4789.96,44007.66,Cash loans, 36 months,13.85,C,673,37.83,10,OWN,Manufacturing,6586.03,15367.42,Average,1
100805,146162.4,149408.3,4565.25,199786.18,Cash loans, 36 months,9.39,B,724,26.3,12,MORTGAGE,Services,3654.06,8526.14,Good,0
100806,25000.0,47032.48,862.26,32305.99,Cash loans, 60 months,13.18,C,670,27.7,25,OWN,Manufacturing,625.0,1458.33,Good,0
100807,200439.79,271598.24,8298.84,345969.64,Cash loans, 36 months,13.4,C,665,37.07,24,MORTGAGE,Services,5011.0,11692.32,Average,0
100808,346764.55,181174.33,5535.88,38205.54,Cash loans, 36 months,10.99,B,716,27.04,9,MORTGAGE,Services,8669.12,20227.93,Good,0
100809,115927.98,215133.1,6573.51,300519.41,Cash loans, 36 months,10.81,B,707,1.68,6,RENT,Services,2898.19,6762.47,Good,0
100810,25000.0,3235.42,98.86,11.91,Cash loans, 36 months,10.6,B,721,29.13,0,RENT,Trading,625.0,1458.33,Good,0
100811,60459.13,35823.75,1094.61,50640.61,Cash loans, 36 months,12.34,C,689,30.91,26,RENT,Manufacturing,1511.48,3526.78,Good,0
100812,193373.08,146594.33,4479.27,206070.21,Cash loans, 36 months,20.51,E,611,28.71,15,RENT,Manufacturing,4834.32,11280.1,Good,0
100813,314653.6,165664.63,5061.97,88806.94,Revolving loans, 36 months,12.03,C,693,31.8,20,OWN,Services,7866.34,18354.79,Good,0
100814,126622.32,104473.54,3192.25,112587.19,Cash loans, 36 months,13.12,C,676,36.2,2,OWN,Services,3165.56,7386.3,Good,0
100815,43768.51,62604.57,1147.75,68678.32,Revolving loans, 60 months,6.72,A,761,30.66,14,OWN,Trading,1094.22,2553.16,Good,0
100816,1224576.38,1615311.76,49356.75,73651.95,Cash loans, 36 months,20.75,E,581,22.78,17,MORTGAGE,Manufacturing,30614.41,71433.62,Good,0
100817,723995.47,582833.0,17808.79,15874.59,Cash loans, 36 months,13.7,C,665,17.92,20,OWN,Trading,18099.89,42233.07,Average,0
100818,94541.8,128125.98,3914.96,151079.87,Cash loans, 36 months,6.41,A,758,4.66,1,OWN,Trading,2363.54,5514.94,Good,0
100819,1935529.63,3335127.78,101906.68,3049166.2,Cash loans, 36 months,7.89,A,819,12.39,18,RENT,Manufacturing,48388.24,112905.9,Good,0
100820,244429.43,272420.86,8323.97,85300.1,Cash loans, 36 months,10.69,B,717,3.44,9,OWN,Services,6110.74,14258.38,Poor,0
100821,148030.81,289584.53,8848.42,13372.97,Cash loans, 36 months,6.18,A,850,39.61,28,MORTGAGE,Trading,3700.77,8635.13,Poor,1
100822,492262.22,631504.36,19295.97,539030.32,Cash loans, 36 months,6.6,A,784,31.35,15,OWN,Trading,12306.55,28715.3,Good,0
100823,25000.0,45984.97,843.06,15749.68,Cash loans, 60 months,20.32,E,598,28.42,17,RENT,Manufacturing,625.0,1458.33,Average,0
100824,69436.13,129878.12,3968.5,83217.65,Cash loans, 36 months,13.39,C,687,19.74,20,OWN,Services,1735.9,4050.44,Good,0
100825,154057.41,102744.43,3139.41,128636.31,Cash loans, 36 months,13.09,C,695,18.51,14,OWN,Services,3851.44,8986.68,Good,0
100826,5901546.81,9261165.66,282980.06,4877999.83,Cash loans, 36 months,10.11,B,705,34.09,27,OWN,Services,147538.67,344256.9,Poor,1
100827,504246.57,313545.6,9580.56,142328.83,Cash loans, 36 months,7.35,A,850,35.8,26,RENT,Trading,12606.17,29414.38,Good,0
100828,109432.0,149076.21,4555.11,193826.34,Cash loans, 36 months,6.49,A,802,1.77,25,MORTGAGE,Services,2735.8,6383.53,Average,0
100829,34109.69,17817.3,544.42,16439.84,Cash loans, 36 months,24.95,F,566,36.19,5,MORTGAGE,Manufacturing,852.74,1989.73,Average,1
100830,25000.0,23060.43,704.62,18972.4,Cash loans, 36 months,12.1,C,687,0.92,21,OWN,Trading,625.0,1458.33,Poor,0
100831,198988.99,195656.87,3587.04,277295.32,Cash loans, 60 months,20.89,E,601,14.25,7,MORTGAGE,Trading,4974.73,11607.69,Average,1
100832,25000.0,41753.94,1275.81,43143.42,Revolving loans, 36 months,10.01,B,738,13.59,13,OWN,Trading,625.0,1458.33,Good,0
100833,71598.34,76541.26,1403.26,91939.46,Cash loans, 60 months,13.19,C,684,33.7,25,RENT,Manufacturing,1789.96,4176.57,Good,0
100834,875011.38,1696771.27,51845.79,94630.8,Cash loans, 36 months,9.38,B,742,0.7,14,MORTGAGE,Services,21875.29,51042.33,Good,0
100835,1162877.02,2152813.41,39468.25,780996.4,Cash loans, 60 months,7.49,A,780,18.0,0,OWN,Manufacturing,29071.93,67834.49,Average,0
100836,68092.97,95901.84,2930.33,69255.8,Cash loans, 36 months,7.98,A,796,32.7,9,MORTGAGE,Services,1702.32,3972.09,Good,0
100837,390876.52,510033.17,15584.35,560800.0,Cash loans, 36 months,6.85,A,800,38.82,28,OWN,Manufacturing,9771.91,22801.13,Good,0
100838,113555.59,120524.31,3682.69,21627.56,Cash loans, 36 months,6.2,A,814,2.91,6,MORTGAGE,Manufacturing,2838.89,6624.08,Good,0
100839,912527.28,553306.06,10143.94,213144.68,Cash loans, 60 months,17.18,D,649,23.78,25,OWN,Services,22813.18,53230.76,Good,0
100840,25000.0,24559.14,450.25,18706.11,Cash loans, 60 months,13.78,C,688,37.22,8,RENT,Manufacturing,625.0,1458.33,Good,0
100841,28245.21,32565.82,597.04,20393.1,Cash loans, 60 months,6.56,A,816,10.69,2,MORTGAGE,Manufacturing,706.13,1647.64,Good,0
100842,25000.0,13790.69,421.38,12973.01,Cash loans, 36 months,16.06,D,630,26.88,12,RENT,Services,625.0,1458.33,Good,0
100843,165428.28,65077.57,1193.09,52741.55,Cash loans, 60 months,10.15,B,715,31.34,25,RENT,Manufacturing,4135.71,9649.98,Good,0
100844,458139.15,396378.1,12111.55,238363.59,Cash loans, 36 months,25.88,F,491,19.3,23,OWN,Services,11453.48,26724.78,Poor,1
100845,134113.1,138195.54,4222.64,95065.72,Cash loans, 36 months,6.22,A,804,14.21,11,RENT,Trading,3352.83,7823.26,Good,0
100846,25000.0,43103.95,1317.07,47847.71,Cash loans, 36 months,24.28,F,577,15.03,22,MORTGAGE,Services,625.0,1458.33,Poor,1
100847,34469.74,50113.14,1531.23,25307.67,Cash loans, 36 months,9.19,B,748,8.0,15,RENT,Trading,861.75,2010.73,Poor,0
100848,81143.5,86183.01,2633.37,91545.4,Cash loans, 36 months,20.62,E,603,4.86,9,RENT,Services,2028.59,4733.37,Good,0
100849,25000.0,43596.56,1332.12,46564.69,Cash loans, 36 months,6.45,A,850,20.98,18,OWN,Services,625.0,1458.33,Average,0
100850,25000.0,15011.67,458.69,11156.5,Cash loans, 36 months,16.55,D,646,30.18,5,RENT,Services,625.0,1458.33,Average,0
100851,56196.02,103575.4,3164.8,126002.84,Cash loans, 36 months,10.28,B,744,28.6,25,MORTGAGE,Services,1404.9,3278.1,Good,0
100852,472041.99,854180.41,26099.96,377105.8,Cash loans, 36 months,17.03,D,660,31.88,7,OWN,Manufacturing,11801.05,27535.78,Average,1
100853,80060.47,16340.0,299.57,21844.85,Cash loans, 60 months,9.72,B,723,31.96,7,OWN,Trading,2001.52,4670.19,Average,0
100854,85683.59,53184.06,1625.07,3982.62,Cash loans, 36 months,13.52,C,693,2.85,22,MORTGAGE,Manufacturing,2142.09,4998.21,Good,0
100855,70623.75,125773.59,3843.08,71900.23,Cash loans, 36 months,13.97,C,665,16.03,15,MORTGAGE,Trading,1765.59,4119.72,Good,0
100856,78415.62,50480.36,1542.46,28869.65,Cash loans, 36 months,13.52,C,672,38.05,3,MORTGAGE,Manufacturing,1960.39,4574.24,Good,0
100857,25000.0,45905.32,1402.66,3001.86,Cash loans, 36 months,9.06,B,723,3.08,20,RENT,Manufacturing,625.0,1458.33,Good,0
100858,170206.17,117132.78,3579.06,93841.22,Cash loans, 36 months,12.47,C,681,6.57,1,OWN,Manufacturing,4255.16,9928.69,Average,0
100859,30658.69,8781.44,268.32,9668.42,Cash loans, 36 months,6.09,A,770,35.4,25,MORTGAGE,Manufacturing,766.47,1788.42,Good,0
100860,28942.28,23906.85,730.49,2502.54,Cash loans, 36 months,12.03,C,698,7.87,14,OWN,Trading,723.56,1688.3,Good,0
100861,44195.54,47968.45,879.42,11821.68,Cash loans, 60 months,9.53,B,749,22.47,22,OWN,Services,1104.89,2578.07,Average,0
100862,44366.62,64167.46,1960.67,62023.9,Cash loans, 36 months,19.64,E,600,11.7,17,OWN,Services,1109.17,2588.05,Good,0
100863,231693.1,355300.4,10856.4,498773.17,Cash loans, 36 months,17.03,D,638,37.77,12,OWN,Services,5792.33,13515.43,Good,0
100864,25000.0,14706.83,449.38,225.76,Cash loans, 36 months,9.22,B,740,0.33,24,MORTGAGE,Trading,625.0,1458.33,Good,0
100865,25000.0,48826.47,895.15,52160.71,Cash loans, 60 months,6.46,A,791,26.39,29,OWN,Manufacturing,625.0,1458.33,Average,0
100866,76884.85,106024.62,1943.78,124079.33,Cash loans, 60 months,25.33,F,566,11.11,14,OWN,Manufacturing,1922.12,4484.95,Poor,1
100867,53951.0,104514.29,3193.49,118589.04,Cash loans, 36 months,6.69,A,830,8.88,3,MORTGAGE,Services,1348.78,3147.14,Average,0
100868,159575.04,255452.96,4683.3,111306.58,Cash loans, 60 months,12.33,C,677,37.44,26,OWN,Services,3989.38,9308.54,Good,0
100869,998025.51,1502463.49,27545.16,1428911.27,Cash loans, 60 months,16.87,D,655,24.64,13,RENT,Services,24950.64,58218.15,Good,0
100870,238914.7,382613.41,11690.97,323885.63,Cash loans, 36 months,13.25,C,666,10.92,25,RENT,Manufacturing,5972.87,13936.69,Good,0
100871,109461.94,141711.17,4330.06,209785.05,Cash loans, 36 months,7.87,A,811,33.02,23,OWN,Manufacturing,2736.55,6385.28,Average,0
100872,42087.56,4695.22,143.47,837.19,Cash loans, 36 months,17.92,D,657,38.34,25,MORTGAGE,Manufacturing,1052.19,2455.11,Good,1
100873,25000.0,26212.55,800.94,11631.03,Cash loans, 36 months,9.13,B,731,4.86,2,OWN,Trading,625.0,1458.33,Good,0
100874,83963.06,124932.54,3817.38,19094.19,Cash loans, 36 months,20.44,E,616,34.26,18,RENT,Manufacturing,2099.07,4897.85,Poor,1
100875,36697.2,15997.16,488.8,17692.43,Cash loans, 36 months,7.04,A,785,23.74,22,OWN,Manufacturing,917.43,2140.67,Good,0
100876,25000.0,6938.01,211.99,945.35,Cash loans, 36 months,17.72,D,657,9.58,25,OWN,Services,625.0,1458.33,Good,0
100877,29440.64,41198.63,1258.85,7264.55,Cash loans, 36 months,17.41,D,654,3.52,20,OWN,Services,736.02,1717.37,Poor,1
100878,27618.44,24914.45,761.27,16586.03,Cash loans, 36 months,17.75,D,638,27.17,23,MORTGAGE,Manufacturing,690.46,1611.08,Good,0
100879,63598.92,62896.33,1921.83,13380.77,Cash loans, 36 months,20.18,E,602,15.67,8,RENT,Trading,1589.97,3709.94,Average,0
100880,50047.52,84665.57,1552.2,51547.08,Cash loans, 60 months,13.97,C,694,38.7,4,MORTGAGE,Trading,1251.19,2919.44,Poor,1
100881,25000.0,39249.77,1199.3,54633.86,Cash loans, 36 months,13.92,C,685,39.17,2,OWN,Trading,625.0,1458.33,Average,0
100882,115353.21,69449.96,1273.25,95381.74,Cash loans, 60 months,13.35,C,667,28.22,10,OWN,Manufacturing,2883.83,6728.94,Poor,0
100883,54578.02,31651.47,580.28,1431.98,Revolving loans, 60 months,6.42,A,795,30.1,10,MORTGAGE,Services,1364.45,3183.72,Good,0
100884,403878.36,113699.35,3474.15,167690.87,Cash loans, 36 months,16.56,D,658,6.4,13,MORTGAGE,Trading,10096.96,23559.57,Good,0
100885,211930.5,184021.78,5622.89,4782.53,Cash loans, 36 months,16.38,D,636,5.02,22,OWN,Manufacturing,5298.26,12362.61,Good,0
100886,60453.54,23170.74,424.8,14052.33,Cash loans, 60 months,7.1,A,782,7.57,12,OWN,Manufacturing,1511.34,3526.46,Good,0
100887,55639.11,26866.84,492.56,2170.66,Cash loans, 60 months,25.27,F,540,29.82,22,OWN,Services,1390.98,3245.61,Good,1
100888,192452.79,338479.74,6205.46,334789.84,Cash loans, 60 months,7.96,A,805,10.48,4,OWN,Trading,4811.32,11226.41,Good,0
100889,148670.23,67393.93,2059.26,73064.66,Cash loans, 36 months,13.58,C,694,32.08,18,OWN,Services,3716.76,8672.43,Average,0
100890,227165.77,246278.0,7525.16,213991.38,Cash loans, 36 months,17.59,D,644,8.28,18,OWN,Trading,5679.14,13251.34,Good,0
100891,45228.18,7582.5,139.01,7000.64,Cash loans, 60 months,24.42,F,578,30.98,10,OWN,Services,1130.7,2638.31,Good,1
100892,61316.93,22212.21,678.71,19862.32,Cash loans, 36 months,16.16,D,643,0.55,7,OWN,Trading,1532.92,3576.82,Average,0
100893,767093.65,1247201.99,38108.95,705096.32,Cash loans, 36 months,24.15,F,528,4.17,2,OWN,Services,19177.34,44747.13,Good,1
100894,98653.19,113641.17,2083.42,88393.24,Cash loans, 60 months,10.65,B,706,17.5,22,RENT,Manufacturing,2466.33,5754.77,Average,0
100895,4730418.22,2570752.21,47130.46,2270467.26,Cash loans, 60 months,6.59,A,836,6.46,4,MORTGAGE,Trading,118260.46,275941.06,Poor,0
100896,25000.0,43926.98,805.33,61529.71,Cash loans, 60 months,10.44,B,701,31.05,27,RENT,Services,625.0,1458.33,Good,0
100897,2362867.47,692300.4,21153.62,78166.5,Cash loans, 36 months,12.97,C,693,31.39,25,MORTGAGE,Manufacturing,59071.68,137833.94,Good,0
100898,72101.6,36269.86,1108.25,52697.23,Cash loans, 36 months,6.67,A,797,35.93,18,OWN,Trading,1802.54,4205.93,Poor,0
100899,31493.96,33709.73,1030.02,31184.4,Cash loans, 36 months,6.75,A,765,8.5,3,RENT,Trading,787.35,1837.15,Average,0
100900,25000.0,41614.02,762.92,25657.7,Cash loans, 60 months,7.55,A,785,3.99,3,MORTGAGE,Manufacturing,625.0,1458.33,Good,0
100901,25000.0,6189.44,113.47,6565.18,Cash loans, 60 months,7.34,A,845,24.06,21,RENT,Services,625.0,1458.33,Good,0
100902,336037.71,170170.13,5199.64,199141.81,Cash loans, 36 months,20.78,E,612,15.19,21,RENT,Trading,8400.94,19602.2,Good,0
100903,102256.21,105633.64,3227.69,15158.75,Cash loans, 36 months,10.25,B,712,13.78,23,RENT,Services,2556.4,5964.95,Poor,0
100904,42230.15,53527.3,1635.56,28199.76,Cash loans, 36 months,6.43,A,773,27.37,4,MORTGAGE,Services,1055.75,2463.43,Good,0
100905,97242.83,173257.5,5293.98,166706.86,Cash loans, 36 months,7.31,A,755,28.02,24,RENT,Manufacturing,2431.07,5672.5,Good,0
100906,49900.63,80197.12,2450.47,79362.85,Cash loans, 36 months,10.32,B,735,13.65,23,MORTGAGE,Services,1247.52,2910.87,Good,0
100907,117985.61,217174.16,3981.53,73564.83,Cash loans, 60 months,12.97,C,699,15.74,8,OWN,Trading,2949.64,6882.49,Good,0
100908,823135.51,160844.74,4914.7,36830.14,Cash loans, 36 months,12.56,C,679,14.22,19,MORTGAGE,Services,20578.39,48016.24,Good,0
100909,25000.0,38169.1,1166.28,40918.47,Cash loans, 36 months,13.0,C,670,22.97,15,RENT,Trading,625.0,1458.33,Good,0
100910,36623.64,51110.44,1561.71,73655.6,Cash loans, 36 months,12.26,C,696,29.52,27,RENT,Manufacturing,915.59,2136.38,Good,0
100911,25000.0,16933.05,517.4,4820.5,Cash loans, 36 months,6.25,A,850,4.82,2,MORTGAGE,Services,625.0,1458.33,Average,0
100912,141244.01,276556.11,8450.33,62411.2,Cash loans, 36 months,20.66,E,604,27.16,17,OWN,Manufacturing,3531.1,8239.23,Good,1
100913,140091.11,30782.48,940.58,720.8,Cash loans, 36 months,24.61,F,561,39.17,23,OWN,Manufacturing,3502.28,8171.98,Average,1
100914,334723.32,400221.75,7337.4,25528.92,Cash loans, 60 months,10.58,B,720,18.44,15,OWN,Trading,8368.08,19525.53,Good,0
100915,457351.21,452915.65,13839.09,196262.37,Cash loans, 36 months,16.44,D,627,9.79,3,OWN,Services,11433.78,26678.82,Good,0
100916,72233.08,55182.5,1686.13,30985.21,Cash loans, 36 months,7.66,A,850,3.53,8,MORTGAGE,Trading,1805.82,4213.6,Good,0
100917,39885.3,42393.62,777.22,36995.68,Cash loans, 60 months,7.24,A,850,3.76,23,MORTGAGE,Trading,997.14,2326.64,Good,0
100918,555883.13,384070.57,11735.49,384599.06,Cash loans, 36 months,9.45,B,744,37.48,11,MORTGAGE,Services,13897.07,32426.52,Poor,0
100919,80681.7,32241.09,985.14,38343.26,Cash loans, 36 months,10.21,B,731,17.01,18,RENT,Trading,2017.04,4706.43,Good,0
100920,287361.03,35647.1,1089.22,32943.19,Cash loans, 36 months,13.31,C,691,7.68,12,MORTGAGE,Trading,7184.02,16762.73,Good,0
100921,25000.0,42846.7,1309.2,57150.64,Cash loans, 36 months,6.83,A,850,11.85,20,MORTGAGE,Manufacturing,625.0,1458.33,Good,0
100922,605410.11,215204.15,6575.68,213836.52,Cash loans, 36 months,7.37,A,838,21.24,22,OWN,Manufacturing,15135.25,35315.59,Average,0
100923,25000.0,34453.85,631.65,34464.18,Cash loans, 60 months,7.32,A,754,5.23,28,OWN,Services,625.0,1458.33,Average,0
100924,25000.0,20922.64,639.3,25167.44,Revolving loans, 36 months,7.64,A,804,30.26,12,MORTGAGE,Services,625.0,1458.33,Good,0
100925,315289.14,171521.19,5240.93,100565.24,Cash loans, 36 months,12.95,C,691,11.01,23,MORTGAGE,Services,7882.23,18391.87,Average,0
100926,33087.66,11264.93,344.21,8961.24,Cash loans, 36 months,7.55,A,850,37.43,5,OWN,Services,827.2,1930.11,Good,0
100927,55146.86,65913.5,1208.41,71287.53,Cash loans, 60 months,6.19,A,850,16.79,21,RENT,Services,1378.67,3216.9,Good,0
100928,93363.69,14455.5,441.7,11663.92,Cash loans, 36 months,7.44,A,781,8.61,18,OWN,Manufacturing,2334.09,5446.22,Good,0
100929,1117567.46,448042.56,13690.19,161940.28,Cash loans, 36 months,13.17,C,682,34.21,1,OWN,Manufacturing,27939.18,65191.44,Good,0
100930,174069.5,99211.76,3031.47,106979.65,Cash loans, 36 months,10.07,B,718,17.4,12,MORTGAGE,Trading,4351.74,10154.05,Good,0
100931,228238.46,53963.41,1648.88,47180.43,Cash loans, 36 months,7.53,A,819,11.77,23,OWN,Manufacturing,5705.96,13313.91,Good,0
100932,52681.86,30537.06,933.08,38754.57,Cash loans, 36 months,12.43,C,667,30.06,6,RENT,Services,1317.04,3073.11,Good,0
100933,125269.98,72186.37,2205.69,42247.51,Cash loans, 36 months,16.09,D,647,30.08,1,OWN,Trading,3131.74,7307.42,Good,1
100934,65201.41,47187.39,1441.84,11863.92,Cash loans, 36 months,9.24,B,716,22.02,26,OWN,Manufacturing,1630.03,3803.42,Average,0
100935,33162.6,14182.1,433.34,671.83,Cash loans, 36 months,16.65,D,642,8.85,24,MORTGAGE,Services,829.07,1934.48,Good,0
100936,1345662.63,1592243.54,29191.13,2271030.19,Cash loans, 60 months,6.06,A,759,0.23,18,RENT,Trading,33641.56,78496.99,Good,0
100937,71824.34,57933.68,1770.2,11911.28,Cash loans, 36 months,9.75,B,715,33.48,6,OWN,Trading,1795.61,4189.75,Good,0
100938,25000.0,28287.85,864.35,11737.57,Revolving loans, 36 months,9.62,B,723,10.35,18,OWN,Services,625.0,1458.33,Good,0
100939,1175331.34,549941.66,16803.77,604347.24,Cash loans, 36 months,17.26,D,655,4.83,5,OWN,Services,29383.29,68560.99,Good,0
100940,936893.86,1323868.36,40451.53,1939992.89,Cash loans, 36 months,9.98,B,720,24.03,13,OWN,Manufacturing,23422.35,54652.14,Poor,0
100941,558256.61,648456.63,19813.95,677245.0,Cash loans, 36 months,9.65,B,744,9.48,19,OWN,Trading,13956.41,32564.97,Good,0
100942,323936.03,33949.26,1037.34,40344.49,Revolving loans, 36 months,7.03,A,841,17.08,3,OWN,Trading,8098.4,18896.27,Good,0
100943,25000.0,17613.2,538.18,20955.41,Cash loans, 36 months,10.11,B,720,16.96,8,RENT,Services,625.0,1458.33,Good,0
100944,80432.92,77579.24,2370.48,52334.25,Cash loans, 36 months,7.77,A,756,37.73,16,MORTGAGE,Trading,2010.82,4691.92,Good,0
100945,73537.0,55759.98,1703.78,47309.46,Cash loans, 36 months,10.86,B,732,34.04,27,OWN,Manufacturing,1838.42,4289.66,Good,0
100946,259491.69,114057.4,3485.09,113807.18,Cash loans, 36 months,24.74,F,453,35.28,7,OWN,Trading,6487.29,15137.02,Poor,1
100947,832669.94,562206.93,17178.55,422986.49,Cash loans, 36 months,13.5,C,684,3.21,11,MORTGAGE,Trading,20816.75,48572.41,Average,0
100948,178497.52,145043.04,4431.87,107433.14,Cash loans, 36 months,6.02,A,850,35.49,27,RENT,Manufacturing,4462.43,10412.36,Good,0
100949,276299.11,333154.92,10179.73,162834.84,Cash loans, 36 months,16.49,D,624,30.59,23,MORTGAGE,Services,6907.48,16117.45,Good,0
100950,43117.65,21799.29,666.09,30720.02,Cash loans, 36 months,9.88,B,714,14.33,28,RENT,Services,1077.94,2515.2,Good,0
